x,y
216725.484,9112977.74
216354.145,9112836.46
230024.836,9041917.67
229403.127,9042762.76
228876.577,9043666.87
228747.553,9044617.42
228630.953,9045661.42
229151.924,9047025.78
229199.731,9048589.02
229302.848,9050053.29
229322.85,9051722.17
229354.041,9053488.98
230579.077,9054861.52
231795.003,9056469.68
233568.908,9057091
234513.135,9058606.71
236455.869,9058087.63
237640.072,9059734.16
239090.611,9061390
241091.223,9061390
243091.834,9061390
245092.446,9061390
247093.057,9061390
247654.31,9059654.14
249665.107,9059620.95
251610.721,9059333.95
253530.288,9058744.5
255428.083,9058076.04
257277.661,9057318.76
259052.306,9056455.86
260353.22,9057701.24
262104.2,9056733.5
263777.947,9055643.6
265275.225,9056543.83
266696.958,9055508.92
268076.035,9054793.87
269172.73,9053709.97
270819.687,9054382.49
272218.379,9055054.64
273857,9055349
274694.06,9054444.8
275616.43,9053575.48
276594.706,9052689.36
277494.759,9051754.26
278487.461,9051804.12
279270.893,9051697.32
279597.324,9050951.26
280431.778,9050962.63
281084.003,9051376.46
281863.191,9050761.34
282642.63,9051137.79
283371.56,9050584.2
284104.291,9050024.32
284752.855,9049453.83
285400.884,9048989.48
285876.425,9048388.23
285467.343,9047754.73
285208.927,9046974.62
286119.661,9047135.05
286721.72,9046539.99
287270.146,9045952.79
287129.786,9045167.73
287131.173,9044323.88
287803.516,9043903.49
288493.166,9043673.74
289147.348,9043607.5
289337.313,9043089.98
289575.681,9042498.01
289675.014,9041934.67
290208.396,9041615.99
290741.694,9041405.93
291295.842,9041260.03
291433.94,9040708.86
291529.455,9040178.87
291945.584,9039822.18
291787.459,9039234.39
291847.044,9038531.38
292261.184,9038458.28
292613.164,9038065.93
292679.006,9037274.05
292867.757,9036591.65
292901.793,9036026.68
292834.583,9035372.07
293312.834,9035136.35
293632.874,9034819.88
293342.449,9034304.59
293498.65,9033733.8
293748.542,9033244.61
293695.004,9032740.39
293690.826,9032206.14
294115.603,9032047.37
294240.474,9031570.04
294473.279,9031165.93
294348.616,9030734.64
294295.859,9030302.87
294245.2,9029881.02
294235.107,9029494.38
294290.477,9029182.98
294056.671,9028970.24
294009.159,9028655.56
293990.431,9028365.47
293864.865,9028140.51
293823.915,9027965.86
293643.854,9027895.06
293501.04,9027771.41
293388.281,9027613.66
293219.455,9027579.77
293176.066,9027445.95
293055.036,9027402.98
293014.639,9027218
292995.59,9027023.76
292969.446,9026832.14
292908.772,9026656.52
292825.163,9026480.53
292732.136,9026317.3
224721.4,9104046.3
224871.494,9104105.1
225000.063,9104040.13
225152.628,9104031.83
224127.1,9104147.2
224289.5,9104062.6
223959.2,9104038.2
224342.829,9104219.52
224500.1,9104195
224611.7,9104142.7
225305.937,9104088.35
225416.697,9104040.13
225535.674,9103975.98
225575.301,9104042.64
225671.318,9104019.46
226332.089,9104646.54
226236.047,9104674.33
226138.023,9104692.9
226041.564,9104677.73
226010.759,9104769.78
225888.4,9104767.38
225767.757,9104762.78
225696.73,9104858.43
225622.262,9104968.82
225496.855,9105085.93
225359.23,9105217.03
225244.413,9105374.11
225127.294,9105553.03
224954.07,9105745.53
224701.131,9105691.33
224489.041,9105862.01
224255.693,9106031.72
223989.551,9106178.79
223957.53,9106480.58
223907.752,9106796.96
223574.293,9106887.47
223506.948,9107199.81
223148.437,9107239.45
223061.277,9107550.54
222943.788,9107870.3
222564.105,9107863.02
222403.304,9108177.52
222207.967,9108429.34
222191.784,9108685.09
221954.537,9108912.57
221844.716,9109270.66
221698.482,9109585.57
221538.279,9109877.9
221394.917,9110144.84
221165.559,9110271.16
221017.755,9110546.33
220861.128,9110722.51
220817.434,9110945.19
220697.312,9111141.51
220522.049,9111290.82
220305.006,9111386.97
220052.362,9111400.95
219793.086,9111376.92
219601.29,9111518.87
219275.071,9111635.02
218910.106,9111827.22
218543.596,9112015.74
218161.33,9111937.17
217693.195,9112061.81
217210.038,9112143.81
216957.995,9112543.74
216501.812,9112434.37
229274.034,9042084.09
228534.734,9042248.41
228594.925,9042933.87
227906.382,9043272.89
227950.543,9044039.75
227841.669,9045035.68
227907.436,9046340.09
228073.531,9047764.1
228036.683,9049263.97
228017.343,9050752.31
227733.026,9052508.74
227581.655,9054416.93
228781.13,9055611.15
229877.018,9057119.63
230661.647,9058860.4
232531.451,9058862.41
233728.293,9060601.41
235661.847,9060069.8
237090,9061390
238148.316,9062998.01
239836.557,9062959.9
241519.236,9062951.33
242976.355,9063180.39
244486.348,9062953.27
246304.964,9063074.93
248137.605,9062983.44
249093.669,9061390
251094.28,9061390
252990.86,9060762.43
254884.459,9060116.89
256778.058,9059471.34
258602.241,9058668.98
260597.089,9059363.62
262113.693,9058536.45
263779.416,9057665.24
265746.623,9058131.14
267041.095,9057137.7
268332.996,9056257.42
269600.114,9055329.48
271019.36,9055935.42
272119.99,9056640.06
273075.25,9055986.62
274087.372,9056393.6
274567,9056046
274939.516,9055576.3
275571.319,9055300.9
275739.982,9054642.27
276557.379,9053755.8
277306.906,9053472.04
277718,9052972
278182.703,9052557.35
278791.602,9052422.91
279504.755,9052617.18
280201.528,9051895.59
281044.916,9052325.27
281895.714,9051791.19
282902.761,9051879.88
283562.762,9051350.1
284238.849,9050821.69
284985.966,9050290.64
285613.583,9049660.81
286233.217,9049074.11
286782.975,9048505.15
286472.467,9047806.83
287031.775,9047216.53
287546.24,9046640.5
287990.099,9046069.34
287784.259,9045395.98
287725.236,9044664.34
288339.567,9044298.37
288949.797,9044112.87
289512.4,9044062.54
289723.629,9043581.27
289875.952,9043021.15
290239.153,9042633.19
290148.787,9042188.37
290659.474,9041938.15
291168.645,9041767.14
291644.896,9041613.73
291825.307,9041068.01
291991.716,9040437.44
292447.013,9040055.83
292419.008,9039507.04
292319.998,9038987.72
292767.935,9038655.8
293166.291,9038271.5
293056.396,9037745.39
293363.203,9037312.13
293225.474,9036859.18
293504.076,9036361.54
293497.768,9035877.25
293260.652,9035534.4
293792.427,9035467.58
294112.933,9035141.83
294148.502,9034643.5
293796.424,9034232.18
293978.163,9033680.09
294168.19,9033123.74
294099.968,9032571.14
294442.434,9032412.86
294538.867,9031996.04
294681.791,9031574.55
294904.775,9031210.18
294767.928,9030853.21
294683.543,9030473.6
294598.298,9030071.49
294557.731,9029691.78
294613.356,9029364.49
294523.144,9029015.86
294271.787,9028829.13
294232.838,9028511.06
294263.401,9028255.68
294070.499,9028145.56
294010.204,9027963.18
293946.858,9027782.86
293795,9027846.2
293726.971,9027759.43
293584.887,9027626.09
293468.847,9027468.78
293328.797,9027392.51
224743.1,9104163.4
224814.071,9104196.91
224880.493,9104197.13
224965.056,9104165.19
225080.791,9104148.8
225204.603,9104151.28
223864.485,9104143.7
223938.32,9104340.04
224181.083,9104372.8
224393.163,9104448.02
224473.1,9104345.7
224561.6,9104313.8
224607.4,9104245.6
224719.3,9104252
225328.484,9104193.22
225422.128,9104162.06
225503.93,9104108.66
225943.131,9104672.57
225843.207,9104676.1
225744.155,9104664.69
225645.762,9104746.66
225556.083,9104833.97
225462.757,9104937.3
225315.394,9105046.51
225153.333,9105174.8
225019.84,9105332.96
224883.807,9105512.52
224636.508,9105448.74
224444.685,9105597.26
224224.944,9105755.83
223975.521,9105898.3
223732.45,9106033.13
223688.606,9106289.69
223641.281,9106581.92
223308.792,9106639.4
223228.586,9106937.13
222874.618,9106946.13
222786.328,9107243.9
222689.409,9107549.9
222318.51,9107531.41
222184.495,9107844.89
222007.315,9108154.57
221884.706,9108499.19
221615.606,9108649.7
221563.768,9109008.54
221438.506,9109312
221310.059,9109597.45
221202.113,9109895.42
220960.173,9109990.73
220919.884,9110288.82
220818.352,9110496.83
220700.707,9110599.77
220712.457,9110782.43
220654.53,9110955.22
220539.426,9111099.02
220387.093,9111200.64
220210.613,9111256.22
220045.075,9111241.55
219840.579,9111222.53
219546.054,9111191.22
219275.011,9111280.96
218948.949,9111432.56
218574.835,9111639.09
218239.94,9111464.77
217839.199,9111633.29
217428.389,9111781.25
217030.247,9111634.55
216827.35,9112072.12
227856.962,9042608.35
227113.883,9042746.77
227122.276,9043550
227174.008,9044468.22
227082.486,9045623.36
227018.037,9046939.04
227048.616,9048376.69
226767.58,9049915.99
226829.23,9051301.13
225818.643,9052261.44
226401.241,9053414.08
225782.198,9054720.52
226672.339,9055961.23
228085.019,9057328.53
228516.401,9059156.06
229894.806,9060813.79
231816.017,9060862.19
233280.232,9062612.89
235185.116,9062001.44
236517.724,9063255.56
237719.909,9064559.18
239137.408,9064440.7
240602.698,9064432.36
242054.152,9064457.15
243543.308,9064465.53
245007.914,9064433.68
246299.919,9064647.22
247638.821,9064461.29
249220.167,9064532.16
249832.742,9062952.88
251371.13,9063002.03
252807.893,9062440.24
254575.005,9062000.61
256286.23,9061315.07
257884.703,9060689.24
259350.587,9060251.93
260644.49,9061054.52
261979.928,9060331.71
263278.673,9059582.39
264536.922,9059036.86
265600.786,9059735.45
266729.332,9059196.54
267628.309,9058370.02
268782.931,9057608.3
269899.626,9056798.05
271158.857,9057492.12
272504.765,9057986.22
273314.249,9056999.01
274427.09,9057316.77
275099.216,9056714.31
275798.326,9056142.56
276484.129,9055415.43
276462.85,9054515.29
277204.348,9054112.92
278091.008,9054010.26
278735.51,9053295.31
279629.054,9053492.96
280317.938,9052891.73
281018.036,9053255.39
281690.676,9052760.84
282373.418,9052425.9
283062.525,9052676.34
283659.528,9052162
284283.857,9051664.73
284890.259,9051176.2
285488.477,9050812.23
285931.512,9050280.68
286508.22,9049734.96
287144.37,9049173.7
287648.066,9048517.5
287305.85,9047916.43
287799.416,9047346.29
288219.106,9046783.85
288568.287,9046217.28
288412.418,9045540.88
288304.131,9044932.2
288852.633,9044632.85
289342.018,9044465.21
289798.291,9044487.32
289963.088,9044031.82
290225,9043714.12
290139.932,9043353.18
290410.633,9043013.86
290785.204,9042749.82
290709.369,9042371.47
291181.96,9042191.79
291639.806,9042055.15
292056.621,9041888.05
292057.028,9041479.03
292359.4,9041192.02
292263.917,9040808.23
292582.247,9040487.18
292975.269,9040195.43
292876.58,9039738.27
292932.908,9039169.37
293346.482,9038752.58
293703.477,9038356.69
293545.036,9037848.84
293881.539,9037424.15
293751.219,9036873.75
294094.054,9036458.86
293989.759,9035963.7
294424.714,9035564.07
294558,9035004.72
294617.661,9034503.75
294255.882,9034126.85
294419.837,9033629.29
294663.713,9033298.13
294521.381,9032850.18
294819.14,9032434.1
294918.857,9031959.46
295082.817,9031565.68
295316.054,9031231.76
295171.777,9030912.59
295072.629,9030590.29
294955.413,9030226.78
294884.21,9029868.12
294912.052,9029568.64
295009.147,9029333.5
294798.22,9029133.91
294686.423,9028827.74
294458.332,9028679.3
294454.16,9028423.83
294504.598,9028237.18
294388.895,9028075.19
294206.197,9028010.84
294124.46,9027792.79
224813.1,9104261.5
224863.1,9104246.6
224939.715,9104252.59
225039.68,9104251.03
225139.503,9104251.23
225237.337,9104233.61
223691.078,9104300.65
223735.782,9104497.67
224011.614,9104538.55
224270.379,9104571.86
224489.164,9104632.75
224572.944,9104513.97
224618.01,9104410.22
224643.833,9104303.8
224682.449,9104333.11
224774.955,9104326.15
225645.024,9104651.64
225520.219,9104715.31
225416.198,9104799.57
225306.54,9104899.11
225127.302,9104998.3
224931.936,9105121.28
224791.49,9105287.25
224553.067,9105212.53
224372.587,9105356.68
224159.41,9105513.11
223905.982,9105653.11
223644.588,9105807.08
223440.104,9106071.41
223369.867,9106352.99
223041.566,9106372.72
222970.077,9106659.63
222619.68,9106640.41
222521.509,9106927.43
222424.53,9107224.92
222064.331,9107202.19
221949.528,9107514.55
221805.472,9107836.26
221624.428,9108197.68
221345.741,9108468.23
221247.593,9108795.55
221136.347,9109091.3
221030.308,9109370.28
220964.179,9109656.49
220718.309,9109787.61
220742.67,9110078.61
220703.338,9110299.63
220621.101,9110432.96
220555.137,9110539.59
220602.611,9110677.46
220590.256,9110821.21
220525.567,9110948.29
220422.732,9111047.97
220293.969,9111113.27
220150.667,9111140.06
219992.404,9111130.49
219850.597,9111070.62
219696.537,9111078.96
219548.898,9110929.97
219262.502,9110926.03
218948.04,9111048.68
218613.137,9111233.01
218252.854,9111039.05
217893.2,9111190.83
217492.3,9111373.74
217170.141,9111171.85
226370.963,9042994.35
226451.67,9044051.74
226520.205,9045077.73
226305.267,9046230.24
226029.094,9047497.39
226085.321,9048835.01
225195.38,9049621.53
225700.924,9050833.92
224740.394,9051557.38
224150.78,9052518.09
224903.51,9053487.02
224292.703,9054753.17
225122.13,9056300.06
226369.78,9057938.83
226567.306,9059768.77
227895.547,9061264.84
229367.113,9062498.88
231343.34,9062810.28
231913.023,9064194.27
233457.892,9064333.48
234910.791,9063706.07
236310.922,9064832.28
237407,9065980
238791.683,9065763.2
240079.85,9065677.27
241387.527,9065672.65
242708.552,9065701.74
244032.974,9065721.1
245347.136,9065757.49
246713.312,9065772.7
248116.049,9065820.97
249436.072,9065872.46
250604.439,9065637.35
250820.644,9064333.88
252331.328,9064090.29
253757.751,9063687.23
255076.087,9063501.48
256259.77,9062880.76
257798.961,9062401.27
259254.568,9061711.19
260598.297,9062522.14
261832.839,9061834.11
263174.963,9061250.69
264408.341,9060468.83
265812.955,9061035.86
266896.949,9060427.06
267960.845,9059752.33
268988.497,9059051.41
270149.791,9058383.81
271590.808,9058737.88
272822.984,9059047.48
273628.687,9058576.62
273654.04,9057804.63
274504.012,9058227.68
275213.907,9057736.09
275930.133,9057099.84
276631.802,9056382.45
277303.777,9055801.84
277431.494,9054846.69
278448.054,9054796.52
279003.574,9054122.56
279765.465,9054307.9
280375.726,9053784.96
281118.152,9054001.54
281755.186,9053556.46
282416.778,9053138.36
283211.285,9053420.32
283741.169,9052954.79
284345.818,9052479.46
284952.818,9052012.09
285512.669,9051491.63
286043.908,9051127.95
286560.814,9050581.52
287156.82,9050073.76
287695.047,9049535.68
288093.751,9048963.41
288600.555,9048410.82
288144.306,9047945.88
288536.854,9047389.23
288824.663,9046808.79
289102.667,9046282.61
288903.801,9045718.68
288879.45,9045133.46
289406.537,9044879.59
289894.422,9044875.06
290161.507,9044641.35
290156.494,9044309.2
290392.496,9044032.66
290606.448,9043733
290516.995,9043398.73
290815.816,9043127.23
291165.635,9042933.02
291200.381,9042569.25
291614.51,9042446.02
292002.35,9042313.52
292364.152,9042123.53
292454.269,9041635.05
292782.559,9041306.78
292724.189,9040894.2
293076.106,9040609.83
293434.365,9040339.22
293360.782,9039911.96
293284.476,9039500.32
293566.899,9039152.58
293901.375,9038793.13
294208.418,9038409.07
294028.964,9037950.16
294343.786,9037551.31
294220.462,9037017.07
294541.599,9036618.27
294485.652,9036068.37
294952.589,9035794.25
294922.47,9035334.29
295025.77,9034810.38
294999.655,9034301.34
294653.253,9034036.82
294919.554,9033749.34
295067.857,9033330.98
294901.384,9032914.51
295181.465,9032662.91
295184.225,9032263.18
295301.13,9031874.58
295489.593,9031520.35
295762.334,9031181.39
295534.763,9030958.05
295456.113,9030666.33
295313.973,9030340.79
295217.545,9030005.08
295217.063,9029713.78
295276.495,9029473.63
295338.511,9029266.12
295112.464,9029109.25
294907.136,9028935.76
294871.894,9028681.41
294662.553,9028561.86
294680.827,9028365.18
294680.76,9028199.6
294575.147,9028045.81
294453.599,9027922.26
294300.261,9027860.6
223467.061,9104405.46
223498.001,9104629.13
223804.334,9104714.41
224108.7,9104721.05
224346.508,9104754.11
